event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,ULANOV Denis,87.62,170,-175,175,210,215,219,175,219,394
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,GRELA Lukasz Roman,93.48,173,-178,-178,200,-205,-205,173,200,373
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,KHUGAEV Khetag,91.35,171,-176,-176,205,-212,-212,171,205,376
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,CERNEI Gheorghii,85.38,150,-155,-155,180,0,0,150,180,330
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,MALIGOV Adam,91.35,170,175,178,210,216,219,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,VARDANIAN Norik,93.85,163,168,171,197,-202,202,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,VENSKEL Aliaksandr,93.80,167,-173,-173,200,210,213,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,94 kg Men,OMIRTAY Yermek,85.58,150,155,-160,185,190,195,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,ILYIN Ilya,104.44,184,-188,191,231,246,0,191,246,437
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,ZAICHIKOV Alexandr,104.20,180,185,190,210,220,226,190,226,416
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,NANIEV Timur,104.84,176,182,186,215,-225,225,186,225,411
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,YANG Zhe,104.88,185,-195,-195,217,-227,0,185,217,402
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,KASABIJEW Arsen,104.00,166,170,-174,210,220,-226,170,220,390
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,DUSMUROTOV Sardorbek,104.40,-160,160,166,210,220,-230,166,220,386
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,WILSON Ian Burdick,104.46,157,-162,162,195,-205,-205,162,195,357
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,WU Changsheng,104.84,160,-167,-167,200,208,214,160,214,374
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,KOVAC Matej,105.00,160,-165,-166,198,-206,-206,160,198,358
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,GARCIA David William Steinbach,104.98,-156,-157,157,-200,200,-206,157,200,357
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,KUZIC Nenad,101.90,150,156,-161,190,-195,-195,156,190,346
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,BONK Bartlomiej Wojciech,101.36,0,0,0,0,0,0,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,105 kg Men,IVANOV Alexandr,94.70,0,0,0,0,0,0,0,0,0
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,+105 kg Men,ALBEGOV Ruslan,157.90,195,205,-211,235,-265,-265,205,235,440
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,+105 kg Men,MINASYAN Gor,142.04,190,-195,195,225,-230,230,195,230,425
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,+105 kg Men,AI Yunan,149.20,181,-186,188,221,226,231,188,231,419
IWF GRAND PRIX 5th RUSSIAN FEDERATION PRESIDENT'S CUP,2015-12-12,+105 kg Men,NAGY Peter,153.76,175,182,-188,210,218,-224,182,218,400
