meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's 96kg,Jay Koski,91,134,140,0,166,175,-182,140,175,315
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's +109kg,Alan Beavers,111.2,108,112,118,117,122,128,118,128,246
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's 81kg,Jacob Georges,79.3,100,107,111,120,127,132,111,132,243
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's +109kg,Sean Sterling,118.8,-95,95,100,130,-135,-140,100,130,230
THE 11th ANNUAL CANUSA,2021-07-25,Men's Masters (35-39) 102kg,Pietro Palli,99.9,97,-101,102,117,122,125,102,125,227
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's 96kg,Andrew Thomas,94.4,83,90,100,115,121,-125,100,121,221
THE 11th ANNUAL CANUSA,2021-07-25,Men's Masters (35-39) +109kg,Jason Brennan,132.2,73,77,83,105,110,-120,83,110,193
THE 11th ANNUAL CANUSA,2021-07-25,Men's Masters (45-49) 81kg,Greg Karas,80,76,79,-82,101,106,110,79,110,189
THE 11th ANNUAL CANUSA,2021-07-24,Men's Masters (35-39) 81kg,Brett Janer,77.9,80,83,-87,-101,101,104,83,104,187
THE 11th ANNUAL CANUSA,2021-07-25,Men's Masters (40-44) 96kg,James Aude,90,-80,80,82,102,105,-107,82,105,187
THE 11th ANNUAL CANUSA,2021-07-25,Women's Masters (40-44) 87kg,Katy Davis,86,80,82,-84,94,98,102,82,102,184
THE 11th ANNUAL CANUSA,2021-07-24,Men's Masters (40-44) 81kg,Clark Peters,80.6,70,74,78,104,-108,-108,78,104,182
THE 11th ANNUAL CANUSA,2021-07-25,Men's Masters (50-54) +109kg,Brian Curl,111.1,-70,71,74,96,99,101,74,101,175
THE 11th ANNUAL CANUSA,2021-07-25,Women's Masters (35-39) 76kg,Melissa Charara,73.1,71,74,-77,90,94,98,74,98,172
THE 11th ANNUAL CANUSA,2021-07-25,Open Women's 71kg,Rebecca Schultz,66.8,-70,70,73,89,95,97,73,97,170
THE 11th ANNUAL CANUSA,2021-07-24,Open Men's 89kg,Max Ruello,87.8,74,-78,78,91,-101,-101,78,91,169
THE 11th ANNUAL CANUSA,2021-07-24,Men's Masters (35-39) 81kg,loren ferrer,78.8,68,71,-74,-90,95,-98,71,95,166
THE 11th ANNUAL CANUSA,2021-07-24,Men's Masters (40-44) +109kg,Matt Fraser,117.6,-55,55,64,90,-100,100,64,100,164
THE 11th ANNUAL CANUSA,2021-07-24,Open Men's +109kg,Dexter England,112.2,64,66,70,82,88,91,70,91,161
THE 11th ANNUAL CANUSA,2021-07-25,Open Women's 64kg,Rachel Nederhoed,63,65,68,-70,-82,82,85,68,85,153
THE 11th ANNUAL CANUSA,2021-07-24,Open Men's 67kg,Lino Apigo,65.8,64,66,-70,76,78,82,66,82,148
THE 11th ANNUAL CANUSA,2021-07-25,Junior Women's 64kg,Brianna Leverenz,63.9,63,-65,65,78,80,81,65,81,146
THE 11th ANNUAL CANUSA,2021-07-25,Open Men's 89kg,Kenneth Ordway,85.1,-116,-118,-118,-143,143,145,0,145,145
