meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2019 USA Weightlifting National Championships,2019-05-12,Open Men's +109kg,TJ Greenstone,133.99,150,155,160,195,203,207,160,207,367
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 96kg,Nathan Damron,95.75,153,157,-161,193,-198,200,157,200,357
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 102kg,Justin Meyer,101.95,150,155,-158,185,195,-200,155,195,350
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 96kg,Jason Bonnick,95.5,-155,-155,155,185,193,-200,155,193,348
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 96kg,Trevor Cuicchi,95.2,147,151,155,180,-186,187,155,187,342
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 102kg,Phil Sabatini,96,145,150,-155,186,-193,-193,150,186,336
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 109kg,Jacob Pudenz,107.65,150,-155,-155,182,186,-195,150,186,336
2019 USA Weightlifting National Championships,2019-05-12,Open Men's +109kg,Tylar Reagan,150.36,140,145,-150,180,185,190,145,190,335
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 109kg,JAKE BAKER,106.4,150,-155,155,-180,180,-185,155,180,335
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 96kg,Jay Koski,95.55,-140,-143,143,173,183,190,143,190,333
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 109kg,Kevin Wiseman,108.45,140,-145,146,181,-187,187,146,187,333
2019 USA Weightlifting National Championships,2019-05-12,Open Men's +109kg,Cesar Flores,146.15,-140,140,144,181,184,188,144,188,332
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 109kg,Drake Thompson,106.35,145,-151,151,180,-188,-190,151,180,331
2019 USA Weightlifting National Championships,2019-05-12,Open Men's 89kg,Robert Blackwell,88.95,-146,146,150,175,179,-182,150,179,329
