event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 96Kg,Harry Nelms,95.05,-128,128,131,170,175,-179,131,175,306
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 96Kg,Khrystopher Speed,95.5,117,122,-127,152,158,161,122,161,283
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 81Kg,Emil Stewart-Nerona,80.8,115,-119,-121,151,157,160,115,160,275
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 89Kg,Cameron Lodge,88.65,110,116,122,140,145,-155,122,145,267
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 89Kg,Chi Chea,83.55,109,114,-119,146,152,-160,114,152,266
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 102Kg,James Newman,100.3,111,-116,-116,140,145,-148,111,145,256
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Masters (35-39) 96Kg,Kieran  Hogan ,94.35,114,-119,-119,135,-143,-145,114,135,249
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 81Kg,Nick Canavan,79.9,104,108,-110,134,-139,139,108,139,247
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 89Kg,Lee Evans,87.85,-105,105,-110,135,-140,141,105,141,246
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 102Kg,Robert Stubbs,100.2,107,111,-116,125,132,-140,111,132,243
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 96Kg,Jules Hobbs,94.25,100,105,-108,125,-135,135,105,135,240
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 87+Kg,Mercy Brown,104.2,-102,104,-108,125,131,136,104,136,240
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 89Kg,Jack Saunders,88.55,-103,-106,107,128,132,-136,107,132,239
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 81Kg,Johnny Adams,77.85,100,105,-110,126,130,-134,105,130,235
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 73Kg,Kin Liu,69,100,103,106,-127,-127,129,106,129,235
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 89Kg,Oliver Dodds,88.5,104,-108,109,123,-127,-128,109,123,232
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 89Kg,Dario Brown,86.55,-95,-97,100,-125,128,-135,100,128,228
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 67Kg,Yegeun Ji,64.3,94,97,-99,123,-126,127,97,127,224
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 96Kg,Jordan-Sonny Archer-Murphy,92.7,87,92,95,115,120,125,95,125,220
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 81Kg,Vittorio Boccanera,79.35,86,90,95,110,118,123,95,123,218
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Under 23 96Kg,Jude Costley,91.65,85,89,95,110,115,120,95,120,215
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 89Kg,Liam Churchman,85.85,92,96,-100,115,-120,-125,96,115,211
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 81Kg,Christian Beltran,81,90,-95,-97,107,111,115,90,115,205
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 89Kg,Benjamin Johnson,85.25,91,-96,-98,-110,110,-115,91,110,201
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Youth Under 17 81Kg,Ethan Henrey,76.45,80,84,90,99,105,110,90,110,200
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 73Kg,Abdoul Aziz Amadou,71.8,83,86,-89,110,113,-116,86,113,199
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 89Kg,Rich Mathewson,87.1,84,-87,-89,110,114,-117,84,114,198
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 81Kg,Thomas Volpato,80.85,-80,81,87,100,106,-113,87,106,193
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 81Kg,Tetsuo Hayashi,80.05,75,80,85,100,-106,107,85,107,192
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Masters (35-39) 96Kg,Thomas Brayford,94.95,73,77,-80,108,113,115,77,115,192
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 87Kg,Alexandra Cave,85.35,76,80,-84,102,106,110,80,110,190
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Masters (35-39) 81Kg,Laura Podstawka,80.35,78,81,-83,-103,104,-109,81,104,185
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 71Kg,Natasha Osgood,69.65,72,76,81,93,98,-103,81,98,179
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 71Kg,Zoe Goodchild,70.35,78,-82,-85,95,100,-103,78,100,178
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 73Kg,George Parsons,70.85,70,74,77,93,97,101,77,101,178
-SOLD OUT - WIT London Spring Open,2023-04-01,Men's Senior 96Kg,RAYAN BANNAI,93.45,67,75,-76,90,96,101,75,101,176
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Masters (35-39) 96Kg,Neal Bateman,91.15,65,71,-76,95,-102,102,71,102,173
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 81Kg,Luke Wells,80.4,70,-73,-76,-95,98,100,70,100,170
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 81Kg,Marcus Bishop,76.3,-70,70,-74,-95,99,-105,70,99,169
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 67Kg,Yoofi Essilfie-Conduah,66.75,66,69,-73,86,90,97,69,97,166
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Masters (40-44) 71Kg,Lou Herron,71,70,-74,-75,92,-96,-100,70,92,162
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Masters (35-39) 102Kg,David Osideko,98.65,65,69,-73,-85,85,91,69,91,160
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 76Kg,Georgie Dawson,75.85,62,65,70,84,-87,88,70,88,158
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 64Kg,Isabel Dorman,62.15,-70,70,73,-80,80,83,73,83,156
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 81Kg,Jay Kirby,80.55,66,-70,70,77,83,-88,70,83,153
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Masters (40-44) 71Kg,Emilia Budahazy,69.9,61,64,67,78,82,-86,67,82,149
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 64Kg,Kia Martin,62.5,59,62,65,78,80,-82,65,80,145
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 64Kg,Jamilla Torres,61.45,63,-67,-68,78,-81,-82,63,78,141
-SOLD OUT - WIT London Spring Open,2023-04-02,Men's Senior 73Kg,Nathaniel Li,71.45,55,60,65,70,75,-80,65,75,140
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 64Kg,Elicia Agar,63.7,59,-62,-63,76,78,-80,59,78,137
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 59Kg,Harriet Renkin,56.55,-54,54,57,76,78,-80,57,78,135
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 59Kg,Sulakhsna Gunnoo,58.05,62,-66,-67,72,-76,-80,62,72,134
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 71Kg,Rebekah Rankine,70.9,50,53,56,78,-83,-85,56,78,134
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Masters (40-44) 59Kg,Pui Kwan (Lily) Yu,57.4,56,59,-61,67,-70,71,59,71,130
-SOLD OUT - WIT London Spring Open,2023-04-01,Women's Senior 71Kg,Katy Young,69.25,-55,55,57,68,70,-72,57,70,127
-SOLD OUT - WIT London Spring Open,2023-04-02,Women's Senior 59Kg,Hannah Langton,56.8,-50,50,54,70,73,-75,54,73,127
