event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U10 Men ,LASSAL Eden,30.0,7.0,9.0,-10.0,8.0,10.0,-11.0,9.0,10.0,34.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 35,DECRAENE Mael,23.5,10.0,12.0,-14.0,12.0,14.0,16.0,12.0,16.0,52.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 40,LHERBIER Nathanael,36.5,12.0,14.0,-16.0,17.0,-19.0,-19.0,14.0,17.0,0.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 40,DUCHOCHOY Evan,36.4,-19.0,19.0,-20.0,24.0,26.0,28.0,19.0,28.0,0.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 45,COULON Adem,40.2,9.0,11.0,-12.0,12.0,14.0,16.0,11.0,16.0,50.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 49,LETEMPLE Thomas,47.1,14.0,16.0,18.0,-21.0,21.0,22.0,18.0,22.0,77.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 49,GALLIET Paul,47.5,16.0,18.0,20.0,23.0,-25.0,-25.0,20.0,23.0,0.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 55,LECOMTE Noa,53.4,22.0,24.0,26.0,-37.0,37.0,39.0,26.0,39.0,126.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 61,LENFANT Mathieu,60.8,17.0,19.0,-21.0,20.0,22.0,23.0,19.0,23.0,81.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Men 67,FLUTEAUX Marcus,66.5,22.0,24.0,26.0,23.0,25.0,27.0,26.0,27.0,102.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 35,SAID Sara,29.9,12.0,14.0,16.0,15.0,17.0,19.0,16.0,19.0,66.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 35,MORAND Clementine,33.7,13.0,-15.0,-15.0,15.0,16.0,17.0,13.0,17.0,0.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 45,CUGLIETTA Rachel,42.0,12.0,14.0,15.0,17.0,19.0,20.0,15.0,20.0,68.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 45,POCHART Aubanne,43.45,12.0,14.0,-16.0,17.0,19.0,21.0,14.0,21.0,66.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 49,BOUCHEZ Clarys,48.3,23.0,25.0,-26.0,32.0,34.0,36.0,25.0,36.0,118.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 55,DINOUARD Louison,49.5,19.0,21.0,22.0,21.0,23.0,25.0,22.0,25.0,91.0
HDF - Challenge Avenir - Péronne - 1er Challenge,2023-12-02,U13 Women 55,WARNET Louise,50.65,15.0,17.0,18.0,16.0,18.0,-19.0,18.0,18.0,69.0
