event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA GP#2 & Junior Shield,2012-04-15,female,Kayleigh Cooke,49.15,40,42,44,50,53,56,44,56,100,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Georgina Lock,50.40,30,35,40,45,50,-55,40,50,90,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Denae Brown,56.75,53,57,60,70,75,-81,60,75,135,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Katrina Birch,56.95,41,45,47,60,63,66,47,66,113,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Aimee Beck,55.25,35,38,-40,50,53,-55,38,53,91,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Claire Badenhorst,54.70,27,29,-31,32,35,38,29,38,67,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Claire Fernandez,62.35,55,57,-60,70,71,75,57,75,132,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Tara O'Rourke,62.90,45,50,-53,65,-70,-70,50,65,115,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Michelle Montgomery,62.70,45,-48,-49,50,57,62,45,62,107,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Sarah Broemer,61.20,32,36,-41,42,47,-52,36,47,83,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Hannah Spitalny,68.95,49,52,55,64,68,-70,55,68,123,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Jacqueline Lawson,68.70,35,-40,-40,45,-53,-53,35,45,80,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Stephanie Eu,72.05,35,40,-43,40,45,50,40,50,90,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Angela Carberry,69.40,25,30,35,40,45,-50,35,45,80,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Courtney Page,97.00,53,58,-61,75,-80,-80,58,75,133,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Cristy Hazelman,84.55,35,-40,40,45,50,55,40,55,95,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Rebecca Payne,104.17,36,38,-40,46,48,51,38,51,89,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Lesley How,51.85,30,-34,34,40,45,-50,34,45,79,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Grace Morrison,68.85,42,45,-47,58,62,66,45,66,111,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Dawn Gregson,67.95,30,35,-40,45,-52,52,35,52,87,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Danielle Waller,116.60,60,65,-70,75,82,-85,65,82,147,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Karen Coello,90.55,25,30,35,40,45,50,35,50,85,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Josiah Widger-Hartree,49.45,35,-40,-40,45,48,-50,35,48,83,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Ben Shadbolt,30.35,11,12,13,15,17,19,13,19,32,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Calen Wright,65.65,80,-85,-85,100,-105,-105,80,100,180,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Craig Jennings,68.30,65,70,75,91,96,101,75,101,176,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Blake Shadbolt,63.40,61,65,67,-80,80,84,67,84,151,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Christopher Ferguson,67.95,-77,-80,-80,100,105,110,0,110,0,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Rhys Downing,73.85,75,78,-83,100,110,115,78,115,193,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Roy Clarke,76.85,80,82,-85,100,105,-108,82,105,187,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Chris Demaine,70.95,80,-85,85,100,-105,-105,85,100,185,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Stephen Bray,75.05,65,70,75,90,95,-100,75,95,170,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Jay Jankowski,73.20,60,-65,-65,75,80,-85,60,80,140,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Mathew Kelly,76.95,55,60,63,70,-75,75,63,75,138,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Russell Mathwin,72.40,50,55,57,70,75,80,57,80,137,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Darby Thurtell,69.95,35,40,47,60,65,68,47,68,115,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Mandeep Singh,83.70,100,-105,105,128,135,140,105,140,245,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Jamie Jones,82.10,85,90,93,117,122,-125,93,122,215,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Benjamin Cooper,83.40,85,90,-95,110,-115,-120,90,110,200,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Josh Phillips,81.30,75,80,85,100,105,110,85,110,195,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Bryn Williams,80.15,70,78,-85,100,105,110,78,110,188,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Cian Brennan,78.45,65,72,77,92,100,105,77,105,182,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Mark Veron,79.80,-80,80,-86,95,-102,-108,80,95,175,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Tom Sowerby,85.00,75,-80,-80,95,100,-105,75,100,175,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Karl Moyse,82.80,65,70,75,85,90,95,75,95,170,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Samuel James,77.30,-70,70,-76,80,86,90,70,90,160,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Chris Eastwell,92.40,95,100,-105,120,127,-132,100,127,227,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Dan Williams,88.90,90,95,100,115,120,125,100,125,225,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Hayden Thorneycroft,91.50,90,95,100,120,125,-130,100,125,225,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Kurt Hill,91.35,84,88,90,105,110,115,90,115,205,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Aiden Dawson,87.05,75,80,-85,95,100,-105,80,100,180,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Joel Mcleod,104.15,80,90,95,110,120,-140,95,120,215,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Patrick Crowley,101.40,87,92,-100,-120,-122,-122,92,0,0,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Aaron Bremer,119.25,45,50,55,60,67,72,55,72,127,AUS
WWA GP#2 & Junior Shield,2012-04-15,female,Shasha Alizadeh,77.10,90,95,-100,120,-125,-125,95,120,215,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,David Fleming,79.20,40,45,-50,55,60,65,45,65,110,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Brian Beck,88.70,70,75,79,95,100,-105,79,100,179,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Richard Andrews,92.95,40,45,-50,55,62,65,45,65,110,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,Peter Scherp,96.05,-57,57,60,67,75,-80,60,75,135,AUS
WWA GP#2 & Junior Shield,2012-04-15,male,John Patterson,124.80,60,-65,-65,72,-76,-76,60,72,132,AUS
