event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Senior & Junior Championships,2017-04-01,female,Robin Parr,44.20,36,40,42,50,53,-55,42,53,95
Qld Senior & Junior Championships,2017-04-01,female,Chelsea Nicoll,45.75,-39,39,-43,-48,48,-52,39,48,87
Qld Senior & Junior Championships,2017-04-01,female,Lauren Hastings,45.55,31,33,35,42,44,-46,35,44,79
Qld Senior & Junior Championships,2017-04-01,female,Lisa Souter,47.95,36,38,-40,47,50,-52,38,50,88
Qld Senior & Junior Championships,2017-04-01,female,Alyce Stephenson,50.05,47,51,54,75,81,83,54,83,137
Qld Senior & Junior Championships,2017-04-01,female,Mary Barter,49.60,-50,50,52,59,63,-66,52,63,115
Qld Senior & Junior Championships,2017-04-01,female,Ella Jackson,51.15,45,50,53,57,61,-65,53,61,114
Qld Senior & Junior Championships,2017-04-01,female,Jemma Cowper,52.90,38,40,42,55,58,61,42,61,103
Qld Senior & Junior Championships,2017-04-01,female,Maddison Power,50.80,41,43,45,53,55,57,45,57,102
Qld Senior & Junior Championships,2017-04-01,female,Tara Noonan,52.90,54,-58,58,70,74,76,58,76,134
Qld Senior & Junior Championships,2017-04-01,female,Erika Yamasaki,57.25,71,74,-76,-93,93,97,74,97,171
Qld Senior & Junior Championships,2017-04-01,female,Paige Kimmince,57.65,65,68,71,78,81,0,71,81,152
Qld Senior & Junior Championships,2017-04-01,female,Rebecca Jakubovsky,57.10,55,58,-60,-74,74,-80,58,74,132
Qld Senior & Junior Championships,2017-04-01,female,Melissa Robinson,57.75,60,64,-67,80,84,-86,64,84,148
Qld Senior & Junior Championships,2017-04-01,female,Diana Loy,58.85,-50,50,-56,68,70,72,50,72,122
Qld Senior & Junior Championships,2017-04-01,female,Ellen Willis,56.10,39,-41,43,55,57,-59,43,57,100
Qld Senior & Junior Championships,2017-04-01,female,Jacinta Carroll,61.10,67,70,73,87,90,92,73,92,165
Qld Senior & Junior Championships,2017-04-01,female,Maddison Black,62.75,61,65,68,80,-83,-83,68,80,148
Qld Senior & Junior Championships,2017-04-01,female,Danni Humphries,62.90,-49,49,-52,69,-73,73,49,73,122
