event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSW Masters Championships & Open Competition,2023-04-28,female,Jessica Leask,43.24,-28,28,30,40,42,44,30,44,74
NSW Masters Championships & Open Competition,2023-04-28,female,Jianne Gungon,48.26,55,58,-59,66,71,-73,58,71,129
NSW Masters Championships & Open Competition,2023-04-28,female,Mary Macken,48.30,35,38,-40,43,46,-49,38,46,84
NSW Masters Championships & Open Competition,2023-04-28,female,Jun Yue,48.52,27,29,-31,40,-43,-43,29,40,69
NSW Masters Championships & Open Competition,2023-04-28,female,Cary Huynh,53.88,48,51,53,63,66,70,53,70,123
NSW Masters Championships & Open Competition,2023-04-28,female,Betania Ramos Costa,54.12,-35,35,-40,45,49,-52,35,49,84
NSW Masters Championships & Open Competition,2023-04-28,female,Bonna Valdecanas,51.86,37,-40,40,43,-46,-46,40,43,83
NSW Masters Championships & Open Competition,2023-04-28,female,Juliana Ghetto,54.76,-62,65,-67,-77,-77,-77,65,0,0
NSW Masters Championships & Open Competition,2023-04-28,female,Linda Nguyen,58.94,-53,53,-55,70,-73,-75,53,70,123
NSW Masters Championships & Open Competition,2023-04-28,female,Erika Opali,56.28,47,-51,-52,55,60,65,47,65,112
NSW Masters Championships & Open Competition,2023-04-28,female,Joy Briggs,57.88,40,43,45,57,60,62,45,62,107
NSW Masters Championships & Open Competition,2023-04-28,female,Paula Barros Figueiredo,58.50,45,48,-51,57,-62,-62,48,57,105
NSW Masters Championships & Open Competition,2023-04-28,female,Kimmie Coulston,56.04,-43,44,-48,57,60,-64,44,60,104
NSW Masters Championships & Open Competition,2023-04-28,female,Jana Truban,57.42,36,39,-41,46,49,51,39,51,90
NSW Masters Championships & Open Competition,2023-04-28,female,Verity Park,63.62,65,68,-71,90,-94,-94,68,90,158
NSW Masters Championships & Open Competition,2023-04-28,female,Gabrielle Crocker,61.66,62,64,66,78,81,84,66,84,150
NSW Masters Championships & Open Competition,2023-04-28,female,Parisa Haeri,62.72,55,60,62,70,75,79,62,79,141
NSW Masters Championships & Open Competition,2023-04-28,female,Isabella Cortes Sadovnik,62.94,-62,62,-66,74,78,-81,62,78,140
NSW Masters Championships & Open Competition,2023-04-28,female,Sarah Esteban,62.22,55,58,61,75,-79,-79,61,75,136
NSW Masters Championships & Open Competition,2023-04-28,female,Enif Alvarez Bravo,62.10,52,55,57,66,70,-73,57,70,127
NSW Masters Championships & Open Competition,2023-04-28,female,Candy Brown,62.26,48,-51,52,68,71,73,52,73,125
NSW Masters Championships & Open Competition,2023-04-28,female,Briana Clifford,60.40,50,53,55,-65,65,68,55,68,123
NSW Masters Championships & Open Competition,2023-04-28,female,Mattie Whaanga,63.36,45,47,50,51,54,-58,50,54,104
NSW Masters Championships & Open Competition,2023-04-28,female,Abigail Joven,62.84,41,44,-46,52,55,-56,44,55,99
NSW Masters Championships & Open Competition,2023-04-28,female,Apsar Shaik,62.26,37,40,-43,47,50,54,40,54,94
NSW Masters Championships & Open Competition,2023-04-28,female,Alison Peachey,63.94,31,33,35,40,43,45,35,45,80
