event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
18th ASIAN GAMES,2018-08-20,56 kg Men,AL SALEEM Mansour Abdulrahim M,55.99,117,122,-125,142,-150,-150,122,142,264
18th ASIAN GAMES,2018-08-20,56 kg Men,OM Yun Chol,55.89,127,-131,-131,160,-172,-172,127,160,287
18th ASIAN GAMES,2018-08-20,56 kg Men,THACH Kim Tuan,55.79,-128,128,-132,152,-160,-161,128,152,280
18th ASIAN GAMES,2018-08-20,56 kg Men,WIJOYO Surahmat Bin Suwoto,55.91,-116,116,119,146,-153,153,119,153,272
18th ASIAN GAMES,2018-08-20,56 kg Men,TRAN Le Quoc Toan,55.73,118,121,123,-148,148,-151,123,148,271
18th ASIAN GAMES,2018-08-20,56 kg Men,KRUAITHONG Sinphet,55.96,115,119,-122,-142,-142,146,119,146,265
18th ASIAN GAMES,2018-08-20,56 kg Men,PANHYATHIP Sengthavee,55.34,-78,80,85,110,-115,-115,85,110,195
18th ASIAN GAMES,2018-08-20,56 kg Men,COLONIA Nestor,56.00,-113,113,-117,140,-150,-150,113,140,253
18th ASIAN GAMES,2018-08-20,56 kg Men,ALSALEEM Seraj Abdulrahim M,55.99,-108,-108,108,137,141,-144,108,141,249
18th ASIAN GAMES,2018-08-20,56 kg Men,DOS REIS Gama Norberto,53.90,55,60,-75,65,75,82,60,82,142
18th ASIAN GAMES,2018-08-20,62 kg Men,SIN Chol Bom,61.91,-130,130,-133,-168,168,-170,130,168,298
18th ASIAN GAMES,2018-08-20,62 kg Men,BUPPHAMALA Patiphan,61.80,115,120,-125,140,-145,-145,120,140,260
18th ASIAN GAMES,2018-08-20,62 kg Men,DINH Xuan Hoang,61.89,125,-128,129,-153,153,159,129,159,288
18th ASIAN GAMES,2018-08-20,62 kg Men,PURKON Muhamad,61.76,125,130,-134,152,-156,-156,130,152,282
18th ASIAN GAMES,2018-08-20,62 kg Men,KAO Chan-Hung,61.89,-126,126,-129,-153,154,-157,126,154,280
18th ASIAN GAMES,2018-08-20,62 kg Men,ALMAZYADI Nawaf Mohammed S,61.95,-115,-115,-115,0,0,0,0,0,0
18th ASIAN GAMES,2018-08-20,62 kg Men,DON KAROLISLAGE Thilanka Wiraj K P,61.93,-122,-122,-125,0,0,0,0,0,0
18th ASIAN GAMES,2018-08-20,62 kg Men,GILTON Fatima Gusterres Da Costa,60.15,70,80,-87,85,90,-105,80,90,170
18th ASIAN GAMES,2018-08-20,62 kg Men,TALIB Talha,62.00,127,131,133,148,152,154,133,154,287
18th ASIAN GAMES,2018-08-20,62 kg Men,ENKHJARGAL Munkhdul,62.00,112,-120,-120,139,-147,-151,112,139,251
18th ASIAN GAMES,2018-08-20,62 kg Men,TAKAO Hiroaki,61.88,122,-125,125,-152,-152,152,125,152,277
18th ASIAN GAMES,2018-08-20,62 kg Men,ITOKAZU Yoichi,61.96,125,130,-133,152,158,-162,130,158,288
18th ASIAN GAMES,2018-08-20,62 kg Men,ERGASHEV Adkhamjon,61.81,128,133,136,158,162,-165,136,162,298
18th ASIAN GAMES,2018-08-20,62 kg Men,TRINH Van Vinh,61.78,129,133,-136,162,166,-179,133,166,299
18th ASIAN GAMES,2018-08-20,62 kg Men,IRAWAN Eko Yuli,61.83,137,141,-145,165,170,-175,141,170,311
18th ASIAN GAMES,2018-08-20,69 kg Men,CHANTRI Witsanu,68.86,135,-140,-142,167,-172,178,135,178,313
18th ASIAN GAMES,2018-08-20,69 kg Men,ALI Mohammed Ridha Ali,68.64,132,137,140,161,-165,-166,140,161,301
18th ASIAN GAMES,2018-08-20,69 kg Men,ALDUHAYLIB Mohsen Hussain A,68.87,131,-136,-136,161,166,-168,131,166,297
18th ASIAN GAMES,2018-08-20,69 kg Men,GARCIA Jeffrey,68.36,115,120,125,150,-155,155,125,155,280
18th ASIAN GAMES,2018-08-20,69 kg Men,ADHIKARI Kamal Bahadur,68.47,-113,113,119,150,156,160,119,160,279
18th ASIAN GAMES,2018-08-20,69 kg Men,DISSANAYAKE MUDIYANSELAGE Indika C D,68.81,130,-134,-134,-155,-155,-160,130,0,0
18th ASIAN GAMES,2018-08-20,69 kg Men,ASKARI Majid,67.02,-133,-135,-135,0,0,0,0,0,0
18th ASIAN GAMES,2018-08-20,69 kg Men,DENI,69.00,137,141,-145,170,177,-180,141,177,318
18th ASIAN GAMES,2018-08-20,69 kg Men,KIM Myong Hyok,68.82,-150,-150,-150,0,0,0,0,0,0
18th ASIAN GAMES,2018-08-20,69 kg Men,WON Jeongsik,68.90,-145,145,-148,-180,-180,-186,145,0,0
18th ASIAN GAMES,2018-08-20,69 kg Men,O Kang Chol,68.68,147,151,-153,181,185,-188,151,185,336
18th ASIAN GAMES,2018-08-20,69 kg Men,YOKUBOV Doston,68.96,138,143,145,181,186,-192,145,186,331
18th ASIAN GAMES,2018-08-20,69 kg Men,KONNAI Mitsunori,68.48,-137,137,-143,170,-175,-177,137,170,307
18th ASIAN GAMES,2018-08-20,69 kg Men,MIYAMOTO Masanori,68.58,-138,138,-143,168,173,178,138,178,316
18th ASIAN GAMES,2018-08-20,69 kg Men,AL HUMAYD Mahmoud Mohammed S,68.99,138,142,-145,172,177,-180,142,177,319
18th ASIAN GAMES,2018-08-20,69 kg Men,BUNSUK Tairat,68.91,145,-148,-148,178,182,-187,145,182,327
18th ASIAN GAMES,2018-08-20,69 kg Men,TRIYATNO,68.99,142,147,-150,-175,182,-186,147,182,329
18th ASIAN GAMES,2018-08-20,69 kg Men,ARTYKOV Izzat,68.79,-143,143,147,178,183,-190,147,183,330
18th ASIAN GAMES,2018-08-20,77 kg Men,SIVALINGAM Sathish Kumar,76.95,140,-144,144,170,-175,-178,144,170,314
18th ASIAN GAMES,2018-08-20,77 kg Men,IOROI Masakazu,73.00,140,-145,-145,169,-175,175,140,175,315
18th ASIAN GAMES,2018-08-20,77 kg Men,CHIANG Tsung-Han,76.64,-140,-140,140,171,176,-182,140,176,316
18th ASIAN GAMES,2018-08-20,77 kg Men,KASAI Takehiro,76.95,-139,139,144,177,182,-187,144,182,326
18th ASIAN GAMES,2018-08-20,77 kg Men,SINGH Ajay,76.97,140,145,-148,170,177,182,145,182,327
18th ASIAN GAMES,2018-08-20,77 kg Men,YOU Jaesik,76.88,145,-150,150,-180,-180,180,150,180,330
18th ASIAN GAMES,2018-08-20,77 kg Men,CHINNAWONG Chatuphum,76.51,150,154,-157,183,187,-195,154,187,341
18th ASIAN GAMES,2018-08-20,77 kg Men,KIM Woo Jae,76.95,155,160,-162,-187,-187,187,160,187,347
18th ASIAN GAMES,2018-08-20,77 kg Men,CHOE Jon Wi,76.95,155,-160,-160,-185,185,193,155,193,348
